"country","variable","measure","Unit","Date","Value"
"Bermuda","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.306
"Bermuda","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",10.7
"Bermuda","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",9.8
"Bermuda","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9.9
"Bermuda","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",3.9
"Bermuda","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",3.7
"Bermuda","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",3.7
"Bermuda","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",18.3
"Bermuda","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",16.4
"Bermuda","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",16.5
"Bermuda","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.461
"Bermuda","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.436
"Bermuda","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.469
"Bermuda","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",2.7
"Bermuda","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",2.7
"Bermuda","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",2.7
"Bermuda","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.03
"Bermuda","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.03
"Bermuda","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.03
"Cayman Islands","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",24.9
"Cayman Islands","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",25.3
"Cayman Islands","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",26.1
"Cayman Islands","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.813
"Cayman Islands","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.856
"Cayman Islands","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.923
"Cayman Islands","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",26.8
"Cayman Islands","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",27.2
"Cayman Islands","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",28
"Cayman Islands","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",8.5
"Cayman Islands","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",8.7
"Cayman Islands","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",9
"Cayman Islands","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",7.4
"Cayman Islands","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",7.4
"Cayman Islands","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",7.5
"Cayman Islands","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.243
"Cayman Islands","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.25
"Cayman Islands","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.265
"Cayman Islands","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",9
"Cayman Islands","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",8.9
"Cayman Islands","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9
"Cayman Islands","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",2.8
"Cayman Islands","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",2.8
"Cayman Islands","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",2.9
"Cayman Islands","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",21.8
"Cayman Islands","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",21.3
"Cayman Islands","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",21.5
"Cayman Islands","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.449
"Cayman Islands","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.461
"Cayman Islands","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.487
"Cayman Islands","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",21.8
"Cayman Islands","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",24.3
"Cayman Islands","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",27
"Cayman Islands","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.16
"Cayman Islands","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.182
"Cayman Islands","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.209
"Cuba","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",9.9
"Cuba","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",9.8
"Cuba","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",10
"Cuba","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",7.288
"Cuba","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",7.661
"Cuba","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",8.327
"Cuba","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",9.1
"Cuba","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",9
"Cuba","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9.2
"Cuba","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",444.7
"Cuba","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",439.9
"Cuba","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",450.1
"Cuba","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",2.5
"Cuba","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",2.5
"Cuba","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",2.5
"Cuba","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.893
"Cuba","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",1.976
"Cuba","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.152
"Cuba","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",2.3
"Cuba","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",2.3
"Cuba","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",2.4
"Cuba","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",116.6
"Cuba","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",114.9
"Cuba","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",118
"Cuba","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",17.4
"Cuba","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",16.6
"Cuba","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",17.1
"Cuba","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",2.509
"Cuba","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",2.544
"Cuba","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.77
"Cuba","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",12.3
"Cuba","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",12.1
"Cuba","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",12.1
"Cuba","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.091
"Cuba","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",1.147
"Cuba","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",1.22
"Dominica","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",34.4
"Dominica","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",31.9
"Dominica","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",31.9
"Dominica","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.165
"Dominica","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.154
"Dominica","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.158
"Dominica","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",32
"Dominica","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",29
"Dominica","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",29
"Dominica","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",10.6
"Dominica","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",9.6
"Dominica","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",9.6
"Dominica","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",10.9
"Dominica","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",10
"Dominica","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",10
"Dominica","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.05
"Dominica","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.05
"Dominica","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.05
"Dominica","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",10.1
"Dominica","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",9
"Dominica","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",9
"Dominica","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",3.3
"Dominica","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",3
"Dominica","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",3
"Dominica","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",55
"Dominica","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",51.9
"Dominica","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",50.9
"Dominica","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.111
"Dominica","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.102
"Dominica","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.104
"Dominica","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",14.1
"Dominica","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",14.4
"Dominica","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",14.5
"Dominica","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.02
"Dominica","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.02
"Dominica","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.02
"Dominican Republic","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",14.5
"Dominican Republic","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",15.2
"Dominican Republic","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",15
"Dominican Republic","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",8.587
"Dominican Republic","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",9.074
"Dominican Republic","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",9.499
"Dominican Republic","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",13.5
"Dominican Republic","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",13.9
"Dominican Republic","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",13.8
"Dominican Republic","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",553.8
"Dominican Republic","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",590.7
"Dominican Republic","Travel & Tourism Total Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",604.3
"Dominican Republic","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",4.4
"Dominican Republic","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",4.7
"Dominican Republic","Travel & Tourism Direct Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",4.6
"Dominican Republic","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",2.636
"Dominican Republic","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",2.807
"Dominican Republic","Travel & Tourism Direct Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.927
"Dominican Republic","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",4.1
"Dominican Republic","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",4.1
"Dominican Republic","Travel & Tourism Direct Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",4.1
"Dominican Republic","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2012 12:00:00 AM",169.7
"Dominican Republic","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2013 12:00:00 AM",176.2
"Dominican Republic","Travel & Tourism Direct Contribution to Employment","thousands","thousands of persons","1/1/2014 12:00:00 AM",179.9
"Dominican Republic","Visitor Exports","% share","% share","1/1/2012 12:00:00 AM",33.9
"Dominican Republic","Visitor Exports","% share","% share","1/1/2013 12:00:00 AM",35.2
"Dominican Republic","Visitor Exports","% share","% share","1/1/2014 12:00:00 AM",34.2
"Dominican Republic","Visitor Exports","US$ bn","US$ bn","1/1/2012 12:00:00 AM",4.981
"Dominican Republic","Visitor Exports","US$ bn","US$ bn","1/1/2013 12:00:00 AM",5.351
"Dominican Republic","Visitor Exports","US$ bn","US$ bn","1/1/2014 12:00:00 AM",5.543
"Dominican Republic","Capital Investment","% share","% share","1/1/2012 12:00:00 AM",4.6
"Dominican Republic","Capital Investment","% share","% share","1/1/2013 12:00:00 AM",4.5
"Dominican Republic","Capital Investment","% share","% share","1/1/2014 12:00:00 AM",4.5
"Dominican Republic","Capital Investment","US$ bn","US$ bn","1/1/2012 12:00:00 AM",0.442
"Dominican Republic","Capital Investment","US$ bn","US$ bn","1/1/2013 12:00:00 AM",0.431
"Dominican Republic","Capital Investment","US$ bn","US$ bn","1/1/2014 12:00:00 AM",0.463
"Former Netherlands Antilles","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2012 12:00:00 AM",45
"Former Netherlands Antilles","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2013 12:00:00 AM",46.8
"Former Netherlands Antilles","Travel & Tourism Total Contribution to GDP","% share","% share","1/1/2014 12:00:00 AM",47.6
"Former Netherlands Antilles","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2012 12:00:00 AM",1.924
"Former Netherlands Antilles","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2013 12:00:00 AM",2.053
"Former Netherlands Antilles","Travel & Tourism Total Contribution to GDP","US$ bn","US$ bn","1/1/2014 12:00:00 AM",2.153
"Former Netherlands Antilles","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2012 12:00:00 AM",37.5
"Former Netherlands Antilles","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2013 12:00:00 AM",38.4
"Former Netherlands Antilles","Travel & Tourism Total Contribution to Employment","% share","% share","1/1/2014 12:00:00 AM",38.8
